Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Wind Speed,Generic 1.5 MW Power Output,Generic 1.5 MW Operating Status,AC Primary Load,AC Primary Load Served,Hydrogen Load,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Lead Acid Maximum Charge Power,Generic 1kWh Lead Acid Maximum Discharge Power,Generic 1kWh Lead Acid Charge Power,Generic 1kWh Lead Acid Discharge Power,Generic 1kWh Lead Acid Input Power,Generic 1kWh Lead Acid Energy Content,Generic 1kWh Lead Acid State of Charge,Generic 1kWh Lead Acid Energy Cost,Electrolyzer Input,Electrolyzer Output,Stored Hydrogen,Hydrogen Load Served,Unmet Hydrogen Load,Excess Hydrogen,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
6/7/2007 4:00:00 PM,0.2095,42.40416,106.7593,53.62133,0.2059431,8752.582,8.440893,291758.6,0,1245.44,1245.44,3891,0,0,285985.5,105.0792,0,300511.2,0,0,290513.2,275987.5,0,1384026,0,0,0,5304240,100,0,284740.1,6135.948,22509.63,3891,0,0,147249.3,7002.065,391758.6,1392778
6/7/2007 5:00:00 PM,0.1285,28.58799,107.71,67.05097,0.1262083,5363.852,9.580348,318239.7,0,1406.552,1406.552,3891,0,0,307761.9,105.1474,0,323603.6,0,0,316833.2,300991.5,0,1384026,0,0,0,5304240,100,0,306355.4,6601.742,25220.37,3891,0,0,160667.1,4291.081,418239.7,1389390
6/7/2007 6:00:00 PM,0.0235,14.89496,109.8652,80.78551,0.02310779,982.0811,8.964533,306914.9,0,1285.006,1285.006,3891,0,0,292615.5,105.2224,0,307897,0,0,305629.9,290348.4,0,1384026,0,0,0,5304240,100,0,291330.5,6277.968,27607.34,3891,0,0,154871,785.6649,406914.9,1385008
6/7/2007 7:00:00 PM,0.0035,1.436448,113.1227,94.62108,0.003429729,145.7635,8.976005,307238.4,0,1619.367,1619.367,3891,0,0,292103.2,105.2314,0,307384.1,0,0,305619,290338.1,0,1384026,0,0,0,5304240,100,0,290483.8,6259.722,29976.06,3891,0,0,155400.5,116.6108,407238.4,1384172
6/7/2007 8:00:00 PM,0,0,117.7005,90,0,0,8.595053,296498.1,0,1511.562,1511.562,3891,0,0,281748.8,105.2349,0,296498.1,0,0,294986.5,280237.2,0,1384026,0,0,0,5304240,100,0,280237.2,6038.914,32123.97,3891,0,0,149911.8,0,396498.1,1384026
6/7/2007 9:00:00 PM,0,0,124.125,90,0,0,8.291979,283361.8,0,1428.471,1428.471,3891,0,0,269265.2,105.2352,0,283361.8,0,0,281933.3,267836.7,0,1384026,0,0,0,5304240,100,0,267836.7,5771.692,34004.67,3891,0,0,143252.2,0,383361.8,1384026
6/7/2007 10:00:00 PM,0,0,133.3355,90,0,0,7.555184,238122.2,0,898.4406,898.4406,3891,0,0,226261,105.2423,0,238122.2,0,0,237223.7,225362.5,0,1384026,0,0,0,5304240,100,0,225362.5,4856.404,34970.07,3891,0,0,120049.4,0,338122.2,1384026
6/7/2007 11:00:00 PM,0,0,146.7236,90,0,0,11.01024,325050,0,1104.999,1104.999,3891,0,0,308852.8,105.2443,0,325050,0,0,323945,307747.8,0,1384026,0,0,0,5304240,100,0,307747.8,6631.747,37710.82,3891,0,0,163740.5,0,425050,1384026
6/8/2007 12:00:00 AM,0,0,165.3469,90,0,0,13.43666,325050,0,1431.592,1431.592,3891,0,0,308869.1,105.2388,0,325050,0,0,323618.4,307437.5,0,1384026,0,0,0,5304240,100,0,307437.5,6625.062,40444.88,3891,0,0,164099.8,0,425050,1384026
6/8/2007 1:00:00 AM,0,0,-172.6435,90,0,0,13.76647,325050,0,984.2179,984.2179,3891,0,0,308846.7,105.2464,0,325050,0,0,324065.8,307862.5,0,1384026,0,0,0,5304240,100,0,307862.5,6634.22,43188.1,3891,0,0,163607.6,0,425050,1384026
6/8/2007 2:00:00 AM,0,0,-152.4638,90,0,0,9.119772,311291.7,0,1027.599,1027.599,3891,0,0,295778.4,105.2449,0,311291.7,0,0,310264.1,294750.8,0,1384026,0,0,0,5304240,100,0,294750.8,6351.673,45648.77,3891,0,0,156776.2,0,411291.7,1384026
6/8/2007 3:00:00 AM,0,0,-137.3777,90,0,0,8.822238,302903.2,0,1045.402,1045.402,3891,0,0,287810.3,105.244,0,302903.2,0,0,301857.8,286764.9,0,1384026,0,0,0,5304240,100,0,286764.9,6179.582,47937.36,3891,0,0,152601.5,0,402903.2,1384026
6/8/2007 4:00:00 AM,0,0,-126.9399,90,0,0,12.20115,325050,0,852.7788,852.7788,3891,0,33375.84,310508.9,104.683,0,325050,0,0,290821.4,276280.3,0,1384026,0,0,0,5304240,100,0,276280.3,5953.646,50000,3891,0,0,163463.1,0,425050,1384026
6/8/2007 5:00:00 AM,0,0,-119.7093,90,0,0,11.77493,325050,0,971.5623,971.5623,3891,0,134012.4,315546.7,103.0117,0,325050,0,0,190066,180562.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163593.7,0,425050,1384026
6/8/2007 6:00:00 AM,0.006,0,-114.589,90,0,0,11.52578,325050,0,1043.456,1043.456,3891,0,133940.5,315546.7,103.0117,0,325050,0,0,190066,180562.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163672.8,0,425050,1384026
6/8/2007 7:00:00 AM,0.088,10.36844,-110.9309,85.42796,0.07935773,3372.704,12.42457,325050,0,812.2666,812.2666,3891,0,137721.9,319096.9,102.9226,0,328422.7,0,0,186515.8,177190,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163418.5,2698.163,425050,1387399
6/8/2007 8:00:00 AM,0.172,23.98764,-108.4219,71.652,0.1665192,7077.067,11.23974,325050,0,1069.518,1069.518,3891,0,141364,322996.2,102.8269,0,332127.1,0,0,182616.5,173485.7,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163701.5,5661.654,425050,1391103
6/8/2007 9:00:00 AM,0.3585,37.765,-107.0472,58.10202,0.3404583,14469.48,11.82901,325050,0,823.6976,823.6976,3891,0,149391.3,330777.7,102.6428,0,339519.5,0,0,174835,166093.3,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163431.1,11575.58,425050,1398495
6/8/2007 10:00:00 AM,0.415,51.59142,-107.2651,45.08827,0.402094,17089,15.39256,325050,0,1164.224,1164.224,3891,0,151808.1,333535.1,102.5796,0,342139,0,0,172077.6,163473.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163805.6,13671.2,425050,1401115
6/8/2007 11:00:00 AM,0.4665,65.28558,-111.0033,33.33117,0.4545505,19318.4,14.82187,325050,0,1009.302,1009.302,3891,0,154309.8,335881.8,102.5266,0,344368.4,0,0,169730.9,161244.3,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163635.2,15454.72,425050,1403344
6/8/2007 12:00:00 PM,0.487,78.04945,-129.0696,24.76143,0.475868,20224.39,15.13693,325050,0,807.2019,807.2019,3891,0,155465.6,336835.5,102.5053,0,345274.4,0,0,168777.2,160338.4,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163412.9,16179.51,425050,1404250
6/8/2007 1:00:00 PM,0.6425,81.34274,148.0083,23.25951,0.6191438,26313.61,14.63588,325050,0,1085.579,1085.579,3891,0,161596.9,343245.2,102.3652,0,351363.6,0,0,162367.5,154249.1,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163719.1,21050.89,425050,1410340
6/8/2007 2:00:00 PM,0.637,69.80807,114.2044,29.91345,0.6101026,25929.36,15.63395,325050,0,1518.856,1518.856,3891,0,160759.2,342840.8,102.3739,0,350979.4,0,0,162772,154633.4,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,164195.7,20743.49,425050,1409955
6/8/2007 3:00:00 PM,0.5425,56.25769,107.9431,40.90802,0.5178072,22006.81,13.25496,325050,0,876.7214,876.7214,3891,0,157272.3,338711.8,102.4638,0,347056.8,0,0,166901,158555.9,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163489.4,17605.45,425050,1406033
6/8/2007 4:00:00 PM,0.4455,42.44682,106.8962,53.6129,0.4187263,17795.87,9.440466,316662.2,0,919.928,919.928,3891,0,144408.8,325891.4,102.6287,0,334458.1,0,0,171333.5,162766.9,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,159343,14236.7,416662.2,1401822
6/8/2007 5:00:00 PM,0.2945,28.63975,107.8201,67.02789,0.2726336,11586.93,10.73345,324973.2,0,1329.706,1329.706,3891,0,145774.2,327666.6,102.7142,0,336560.1,0,0,177869.3,168975.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163949.2,9269.544,424973.2,1395613
6/8/2007 6:00:00 PM,0.1055,14.95497,109.9601,80.7508,0.1012,4301,10.56741,324505,0,956.8552,956.8552,3891,0,138009.5,319529.1,102.9033,0,328806,0,0,185538.7,176261.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163305.1,3440.8,424505,1388327
6/8/2007 7:00:00 PM,0.0265,1.504745,113.2085,94.57599,0.01717264,729.8373,10.28347,323704.5,0,663.4957,663.4957,3891,0,133743.2,314969.5,103.005,0,324434.3,0,0,189297.8,179832.9,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,162582.1,583.8698,423704.5,1384756
6/8/2007 8:00:00 PM,0,0,117.7799,90,0,0,9.654763,319078.9,0,1225.506,1225.506,3891,0,127787.4,309575.6,103.0698,0,319078.9,0,0,190066,180562.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,160887.5,0,419078.9,1384026
6/8/2007 9:00:00 PM,0,0,124.198,90,0,0,10.66145,324770.2,0,1189.515,1189.515,3891,0,133514.6,315266.9,103.0144,0,324770.2,0,0,190066,180562.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163693.5,0,424770.2,1384026
6/8/2007 10:00:00 PM,0,0,133.3966,90,0,0,12.92816,325050,0,1007.406,1007.406,3891,0,133976.5,315546.7,103.0117,0,325050,0,0,190066,180562.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,163633.1,0,425050,1384026
6/8/2007 11:00:00 PM,0,0,146.7572,90,0,0,10.07569,323118.7,0,762.5556,762.5556,3891,0,132290.1,313615.4,103.0302,0,323118.7,0,0,190066,180562.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,162398.2,0,423118.7,1384026
6/9/2007 12:00:00 AM,0,0,165.3214,90,0,0,7.839893,257870.2,0,1239.56,1239.56,3891,0,66564.61,248366.9,103.8263,0,257870.2,0,0,190066,180562.8,0,1384026,0,0,0,5304240,100,0,180562.8,3891,50000,3891,0,0,130298.6,0,357870.2,1384026
6/9/2007 1:00:00 AM,0,0,-172.7318,90,0,0,5.212773,79593.06,0,889.2802,889.2802,3891,0,0,75657.87,105.2013,0,79593.06,0,0,78703.78,74768.59,0,1384026,0,0,0,5304240,100,0,74768.59,1611.21,47720.21,3891,0,0,40774.74,0,179593.1,1384026
6/9/2007 2:00:00 AM,0,0,-152.5858,90,0,0,3.680784,29301.46,0,1138.83,1138.83,3891,0,0,27893.33,105.0483,0,29301.46,0,0,28162.63,26754.5,0,1384026,0,0,0,5304240,100,0,26754.5,576.5407,44405.75,3891,0,0,15903.45,0,129301.5,1384026
6/9/2007 3:00:00 AM,0,0,-137.5023,90,0,0,2.397736,0,0,1049.75,1049.75,3891,0,0,1049.75,0,2.27374E-13,0,1104.999,1049.75,0,0,0,1384026,0,1104.999,-1104.999,5303004,99.97671,0,0,0,40514.75,3891,0,0,1154.724,0,100000,1384026
6/9/2007 4:00:00 AM,0,0,-127.0561,90,0,0,2.746266,0,0,1083.812,1083.812,3891,0,0,1083.812,0,2.27374E-13,0,1140.855,1083.812,0,0,873.1161,1384026,0,1140.855,-1140.855,5301729,99.95266,0,0,0,36623.75,3891,0,0,1192.193,0,100000,1384026
6/9/2007 5:00:00 AM,0,0,-119.8173,90,0,0,3.182465,19466.98,0,1043.362,1043.362,3891,0,0,16771.23,116.0736,0,19466.98,0,0,18423.62,17502.44,1774.563,1384026,1774.563,0,1774.563,5303316,99.98258,0,15727.87,338.9246,33071.68,3891,0,0,10881.19,0,119467,1384026
6/9/2007 6:00:00 AM,0.0075,0,-114.6925,90,0,0,1.534191,0,0,1310.192,1310.192,3891,0,0,1310.192,0,0,0,1379.15,1310.192,0,0,319.7091,1384026,0,1379.15,-1379.15,5301774,99.95351,0,0,0,29180.68,3891,0,0,1441.211,0,100000,1384026
6/9/2007 7:00:00 AM,0.061,10.3472,-111.0343,85.47395,0.05895197,2505.459,3.090631,17654.6,0,1236.795,1236.795,3891,0,0,17672.88,114.0734,0,20160.06,0,0,16417.81,15596.92,1666.29,1384026,1666.29,0,1666.29,5303264,99.98161,0,16436.09,354.1861,25643.86,3891,0,0,10187.78,2004.367,117654.6,1386531
6/9/2007 8:00:00 AM,0.2055,23.95745,-108.5307,71.7076,0.1949321,8284.613,3.08913,17624.98,0,1123.397,1123.397,3891,0,-3.63798E-12,24778.96,104.5629,0,25909.59,0,0,16501.58,15676.5,305.5531,1384026,305.5531,0,305.5531,5303538,99.98676,0,23655.56,509.7607,22262.62,3891,0,0,10048.23,6627.69,117625,1392310
6/9/2007 9:00:00 AM,0.338,37.72603,-107.169,58.1681,0.3231941,13735.75,3.909638,34380.67,0,969.7479,969.7479,3891,0,0,46225.95,104.0896,0,48116.42,0,0,33410.93,31740.38,219.9308,1384026,219.9308,0,219.9308,5303734,99.99047,0,45256.2,975.2392,19346.86,3891,0,0,18257.06,10988.6,134380.7,1397762
6/9/2007 10:00:00 AM,0.476,51.54259,-107.4127,45.16679,0.4559236,19376.76,4.984553,69941.64,0,840.6238,840.6238,3891,0,-1.45519E-11,85705.05,104.216,0,89318.4,0,0,69101.02,65645.97,158.3016,1384026,158.3016,0,158.3016,5303876,99.99314,0,84864.42,1828.768,17284.63,3891,0,0,35895.51,15501.4,169941.6,1403403
6/9/2007 11:00:00 AM,0.411,65.22291,-111.2013,33.42455,0.40234,17099.45,6.508891,155388.1,0,1409.474,1409.474,3891,0,0,164674.7,104.7444,0,172487.6,0,0,153978.7,146279.7,113.9422,1384026,113.9422,0,113.9422,5303978,99.99506,0,163265.2,3518.251,16911.88,3891,0,0,79244.48,13679.56,255388.1,1401125
6/9/2007 12:00:00 PM,0.431,77.95927,-129.3178,24.86532,0.4226123,17961.02,7.790774,255100.6,0,868.6037,868.6037,3891,0,0,260268,104.9156,0,273061.6,0,0,254232,241520.4,82.01324,1384026,82.01324,0,82.01324,5304052,99.99644,0,259399.4,5589.874,18610.75,3891,0,0,128505.7,14368.82,355100.6,1401987
6/9/2007 1:00:00 PM,0.317,81.28717,148.5897,23.34258,0.3120145,13260.61,5.629246,100714.3,0,976.4282,976.4282,3891,0,1.45519E-11,108929,104.6323,0,113974.9,0,0,99737.85,94750.96,59.03143,1384026,59.03143,0,59.03143,5304104,99.99744,0,107952.5,2326.301,17046.06,3891,0,0,51431.21,10608.49,200714.3,1397286
6/9/2007 2:00:00 PM,0.136,69.82001,114.5035,29.95329,0.1339735,5693.875,5.676183,103360.9,0,1225.498,1225.498,3891,0,0,103905.5,104.9557,0,109054.8,0,0,102135.4,97028.63,42.48959,1384026,42.48959,0,42.48959,5304142,99.99816,0,102680,2212.682,15367.74,3891,0,0,53028.5,4555.101,203360.9,1389720
6/9/2007 3:00:00 PM,0.0685,56.28999,108.121,40.91649,0.06748944,2868.301,5.961329,119439.3,0,765.5219,765.5219,3891,0,0,116343.3,105.1264,0,122307.6,0,0,118673.8,112740.1,30.58313,1384026,30.58313,0,30.58313,5304170,99.99867,0,115577.8,2490.621,13967.36,3891,0,0,60561.73,2294.641,219439.3,1386894
6/9/2007 4:00:00 PM,0.1335,42.49036,107.0241,53.60151,0.1313887,5584.02,7.487713,232415.5,0,797.2933,797.2933,3891,0,0,226396.5,105.125,0,237999.5,0,0,231618.2,220037.2,22.0131,1384026,22.0131,0,22.0131,5304190,99.99905,0,225599.3,4861.505,14937.86,3891,0,0,117084.8,4467.216,332415.5,1389610
6/9/2007 5:00:00 PM,0.124,28.69182,107.9225,67.00263,0.1218048,5176.705,9.010942,308223.4,0,1301.352,1301.352,3891,0,0,298038.2,105.1544,0,313400.1,0,0,306922,291575.9,15.84457,1384026,15.84457,0,15.84457,5304204,99.99931,0,296736.8,6394.469,17441.33,3891,0,0,155543.2,4141.364,408223.4,1389203
6/9/2007 6:00:00 PM,0.1025,15.01474,110.0481,80.71457,0.09866998,4193.474,7.564219,238886.3,0,922.4428,922.4428,3891,0,0,231170.2,105.1519,0,243079.8,0,0,237963.9,226065.7,11.40459,1384026,11.40459,0,11.40459,5304214,99.9995,0,230247.8,4961.677,18512.01,3891,0,0,120457.9,3354.779,338886.3,1388219
6/9/2007 7:00:00 PM,0.0215,1.57221,113.2875,94.53002,0.01802728,766.1593,10.08238,323137.6,0,1345.855,1345.855,3891,0,0,307805.9,105.2299,0,323903.8,0,0,321791.7,305702.1,8.208789,1384026,8.208789,0,8.208789,5304221,99.99964,0,306460.1,6603.999,21225.01,3891,0,0,163049.2,612.9274,423137.6,1384792
6/9/2007 8:00:00 PM,0,0,117.8526,90,0,0,9.552841,317929.5,0,1191.973,1191.973,3891,0,0,302086.8,105.2444,0,317929.5,0,0,316737.6,300900.7,5.908516,1384026,5.908516,0,5.908516,5304226,99.99974,0,300894.8,6484.07,23818.08,3891,0,0,160275.9,0,417929.5,1384026
6/9/2007 9:00:00 PM,0,0,124.2639,90,0,0,8.222228,279428.8,0,1018.934,1018.934,3891,0,0,265504.1,105.2446,0,279428.8,0,0,278409.9,264489.4,4.252827,1384026,4.252827,0,4.252827,5304230,99.99982,0,264485.1,5699.468,25626.55,3891,0,0,140835.2,0,379428.8,1384026
6/9/2007 10:00:00 PM,0,0,133.4505,90,0,0,8.999574,307902.9,0,1102.623,1102.623,3891,0,0,292559.8,105.2444,0,307902.9,0,0,306800.2,291460.2,3.061096,1384026,3.061096,0,3.061096,5304233,99.99987,0,291457.2,6280.697,28016.24,3891,0,0,155164.3,0,407902.9,1384026
6/9/2007 11:00:00 PM,0,0,146.784,90,0,0,7.949589,264055.6,0,1273.871,1273.871,3891,0,0,250914.3,105.2374,0,264055.6,0,0,262781.7,249642.6,2.203314,1384026,2.203314,0,2.203314,5304235,99.9999,0,249640.4,5379.576,29504.82,3891,0,0,133429.1,0,364055.6,1384026
6/10/2007 12:00:00 AM,0,0,165.2916,90,0,0,5.196481,78904.09,0,1004.348,1004.348,3891,0,0,75007.52,105.1949,0,78904.09,0,0,77899.74,74004.75,1.585899,1384026,1.585899,0,1.585899,5304236,99.99993,0,74003.16,1594.716,27208.54,3891,0,0,40556.83,0,178904.1,1384026
6/10/2007 1:00:00 AM,0,0,-172.8199,90,0,0,1.70951,0,0,772.381,772.381,3891,0,0,772.381,0,1.13687E-13,0,813.0326,772.381,0,0,1.141497,1384026,0,813.0326,-813.0326,5303328,99.9828,0,0,0,23317.54,3891,0,0,849.6191,0,100000,1384026
6/10/2007 2:00:00 AM,0,0,-152.7042,90,0,0,4.433624,49153.57,0,896.7707,896.7707,3891,0,0,46095.74,106.6337,0,49153.57,0,0,48256.8,45843.96,644.9932,1384026,644.9932,0,644.9932,5303904,99.99367,0,45198.97,974.006,20400.54,3891,0,0,25563.23,0,149153.6,1384026
6/10/2007 3:00:00 AM,0,0,-137.6215,90,0,0,3.72247,30124.15,0,1153.195,1153.195,3891,0,0,28532.84,105.5771,0,30124.15,0,0,28970.96,27522.41,142.7636,1384026,142.7636,0,142.7636,5304032,99.99608,0,27379.65,590.0121,17099.55,3891,0,0,16330.59,0,130124.2,1384026
6/10/2007 4:00:00 AM,0,0,-127.1664,90,0,0,3.792563,31507.46,0,808.7544,808.7544,3891,0,0,29907.34,105.3503,0,31507.46,0,0,30698.71,29163.77,65.18143,1384026,65.18143,0,65.18143,5304090,99.99718,0,29098.59,627.0541,13835.61,3891,0,0,16643.36,0,131507.5,1384026
6/10/2007 5:00:00 AM,0,0,-119.9193,90,0,0,2.899091,0,0,603.0282,603.0282,3891,0,0,603.0282,0,0,0,634.7665,603.0282,0,0,46.91624,1384026,0,634.7665,-634.7665,5303380,99.9838,0,0,0,9944.608,3891,0,0,663.331,0,100000,1384026
6/10/2007 6:00:00 AM,0.005,0,-114.7898,90,0,0,0.7042996,0,0,928.6401,928.6401,3891,0,0,928.6401,0,1.13687E-13,0,977.5159,928.6401,0,0,607.3946,1384026,0,977.5159,-977.5159,5302288,99.9632,0,0,0,6053.608,3891,0,0,1021.504,0,100000,1384026
6/10/2007 7:00:00 AM,0.0355,10.32347,-111.1312,85.52072,0.03469556,1474.561,1.528324,0,0,990.5822,990.5822,3891,0,0,990.5822,148.858,0,1474.561,1042.718,990.5822,0,0,1379.78,1384026,431.8432,0,431.8432,5302674,99.97047,0,0,0,2162.608,3891,0,0,1089.64,1179.649,100000,1385500
6/10/2007 8:00:00 AM,0.0845,23.92531,-108.6323,71.76329,0.08300806,3527.842,2.825097,0,0,1347.549,1347.549,3891,0,0,2532.087,139.3255,0,3527.842,1418.472,1347.549,0,0,924.8314,1384026,924.8314,0,924.8314,5303501,99.98607,0,1184.539,25.52597,0,2188.134,1702.866,0,1482.303,2822.274,100000,1387554
6/10/2007 9:00:00 AM,0.223,37.68567,-107.2822,58.23346,0.2186029,9290.623,3.164982,19121.95,0,698.8135,698.8135,3891,0,-3.63798E-12,27259.92,104.2284,0,28412.57,0,0,18423.13,17501.98,231.4916,1384026,231.4916,0,231.4916,5303708,99.98997,0,26561.11,572.3732,0,572.3732,3318.627,0,10329.67,7432.499,119121.9,1393316
6/10/2007 10:00:00 AM,0.382,51.49303,-107.5489,45.24347,0.3718158,15802.17,3.944058,35351.09,0,969.3621,969.3621,3891,0,0,49267.55,103.8275,0,51153.26,0,0,34381.73,32662.64,166.6229,1384026,166.6229,0,166.6229,5303857,99.99278,0,48298.19,1040.792,0,1040.792,2850.208,0,18741.84,12641.74,135351.1,1399828
6/10/2007 11:00:00 AM,0.5715,65.16051,-111.3821,33.51444,0.5495383,23355.38,3.924126,34789.14,0,1150.619,1150.619,3891,0,0,56342.66,103.198,0,58144.51,0,0,33638.52,31956.59,119.9317,1384026,119.9317,0,119.9317,5303964,99.9948,0,55192.04,1189.349,0,1189.349,2701.65,0,18660.25,18684.3,134789.1,1407381
6/10/2007 12:00:00 PM,0.6655,77.87205,-129.5336,24.9635,0.6384424,27133.8,6.21259,134503.9,0,616.447,616.447,3891,0,0,154857,104.3787,0,161637.7,0,0,133887.4,127193,86.32433,1384026,86.32433,0,86.32433,5304042,99.99626,0,154240.5,3323.775,0,3323.775,567.2254,0,67930.02,21707.04,234503.9,1411160
6/10/2007 1:00:00 PM,0.6765,81.23698,149.1455,23.41899,0.6491121,27587.26,6.878169,181416,0,700.3624,700.3624,3891,0,-2.91038E-11,199905.4,104.5511,0,209003.3,0,0,180715.7,171679.9,62.13446,1384026,62.13446,0,62.13446,5304097,99.99731,0,199205,4292.728,401.7282,3891,0,0,91478.42,22069.81,281416.1,1411613
6/10/2007 2:00:00 PM,0.6415,69.83451,114.7852,29.98776,0.6137628,26084.92,6.63972,164609.4,0,616.1882,616.1882,3891,0,0,182449.9,104.5187,0,190694.3,0,0,163993.2,155793.5,44.72309,1384026,44.72309,0,44.72309,5304138,99.99806,0,181833.7,3918.389,429.1169,3891,0,0,82982.49,20867.94,264609.4,1410111
6/10/2007 3:00:00 PM,0.5605,56.32381,108.2872,40.92099,0.5329884,22652.01,6.576534,160155.8,0,972.2258,972.2258,3891,0,0,174816.4,104.5713,0,182807.8,0,0,159183.6,151224.4,32.19075,1384026,32.19075,0,32.19075,5304166,99.9986,0,173844.2,3746.22,284.3374,3891,0,0,81147.35,18121.61,260155.8,1406678
6/10/2007 4:00:00 PM,0.453,42.53473,107.1429,53.58719,0.4246113,18045.98,6.842684,178914.9,0,959.3171,959.3171,3891,0,0,188040,104.7442,0,196960.9,0,0,177955.6,169057.8,23.17023,1384026,23.17023,0,23.17023,5304187,99.99899,0,187080.6,4031.456,424.7936,3891,0,0,90512.72,14436.78,278914.9,1402072
6/10/2007 5:00:00 PM,0.284,28.74416,108.0173,66.97524,0.2649189,11259.05,5.688954,104081,0,1051.377,1051.377,3891,0,0,110171.9,104.691,0,115340,0,0,103029.6,97878.14,16.67745,1384026,16.67745,0,16.67745,5304202,99.99928,0,109120.5,2351.47,0,2776.264,1114.736,0,53197.01,9007.244,204081,1395285
6/10/2007 6:00:00 PM,0.1125,15.07422,110.129,80.6769,0.1071025,4551.857,5.174326,77967.14,0,345.3432,345.3432,3891,0,0,78625.91,104.9514,0,82519,0,0,77621.8,73740.71,12.00408,1384026,12.00408,0,12.00408,5304212,99.99948,0,78280.56,1686.891,0,1686.891,2204.109,0,39363.45,3641.486,177967.1,1388578
6/10/2007 7:00:00 PM,0.0185,1.638767,113.3598,94.48325,0.01687067,717.0036,5.217098,79775.98,0,937.3624,937.3624,3891,0,-1.45519E-11,76542.41,105.1613,0,80492.98,0,0,78838.62,74896.69,8.640291,1384026,8.640291,0,8.640291,5304220,99.99963,0,75605.05,1629.236,0,1629.236,2261.764,0,40919.09,573.6029,179776,1384743
6/10/2007 8:00:00 PM,0,0,117.9185,90,0,0,6.724094,170556.3,0,1168.829,1168.829,3891,0,0,162080.7,105.2292,0,170556.3,0,0,169387.5,160918.1,6.219102,1384026,6.219102,0,6.219102,5304226,99.99973,0,160911.9,3467.538,0,3467.538,423.4617,0,86563.88,0,270556.3,1384026
6/10/2007 9:00:00 PM,0,0,124.3228,90,0,0,5.156107,77196.66,0,937.767,937.767,3891,0,0,73379.24,105.2023,0,77196.66,0,0,76258.89,72445.95,4.47638,1384026,4.47638,0,4.47638,5304230,99.99981,0,72441.47,1561.063,0,1561.063,2329.937,0,39629.88,0,177196.7,1384026
6/10/2007 10:00:00 PM,0,0,133.4972,90,0,0,4.746347,59867.92,0,995.3727,995.3727,3891,0,0,56921.07,105.1771,0,59867.92,0,0,58872.55,55928.92,3.222005,1384026,3.222005,0,3.222005,5304232,99.99986,0,55925.7,1205.159,0,1205.159,2685.841,0,31028.87,0,159867.9,1384026
6/10/2007 11:00:00 PM,0,0,146.8042,90,0,0,5.351757,85470.7,0,1035.993,1035.993,3891,0,0,81246.64,105.1991,0,85470.7,0,0,84434.7,80212.97,2.319133,1384026,2.319133,0,2.319133,5304234,99.9999,0,80210.65,1728.483,0,1728.483,2162.517,0,43874.94,0,185470.7,1384026
6/11/2007 12:00:00 AM,0,0,165.2577,90,0,0,6.065876,125334.4,0,1050.802,1050.802,3891,0,0,119118.5,105.2182,0,125334.4,0,0,124283.6,118069.4,1.669263,1384026,1.669263,0,1.669263,5304236,99.99993,0,118067.7,2544.276,0,2544.276,1346.724,0,63823.07,0,225334.4,1384026
6/11/2007 1:00:00 AM,0,0,-172.9079,90,0,0,5.855461,113469.8,0,1039.903,1039.903,3891,0,0,107847.1,105.2136,0,113469.8,0,0,112429.9,106808.4,1.201501,1384026,1.201501,0,1.201501,5304237,99.99995,0,106807.2,2301.62,0,2301.62,1589.38,0,57878.78,0,213469.8,1384026
